Name: 凤凰中文, URL: http://r.jdshipin.com/cCCzW$订阅源, Date: None, Delay: 160 ms, Speed: 0.00 M/s, Resolution: None
Name: 电影:医者来时路, URL: https://cdn12.yzzy-tv-cdn.com/20230220/19780_22a40f1d/index.m3u8$订阅源, Date: None, Delay: 1010 ms, Speed: 0.00 M/s, Resolution: None
Name: 电影:山村旅店, URL: https://ukzyvod3.ukubf5.com/20230528/AFk3qX8j/index.m3u8$订阅源, Date: None, Delay: 10 ms, Speed: 0.06 M/s, Resolution: None
Name: 电影:大捕快之盗画案, URL: https://img.sobot.com/chatres/d0c6cbd859204e61a7e31ed0361d56bc/msg/20230702/4c34283e239f424c9eeef90ef3427a33/e3147706b72f484ea4e996caf8465c65.m3u8$订阅源, Date: None, Delay: 17 ms, Speed: 0.01 M/s, Resolution: None
Name: 电影:绝色狂花之龙迹神宫, URL: https://cdn16.yzzy-tv-cdn.com/20230510/4888_37a72eb5/index.m3u8$订阅源, Date: None, Delay: 1010 ms, Speed: 0.00 M/s, Resolution: None
Name: 电影:大海怪, URL: https://ukzyvod3.ukubf5.com/20230416/SMQI1Hjn/index.m3u8$订阅源, Date: None, Delay: 10 ms, Speed: 0.06 M/s, Resolution: None
Name: 电影:辣警狂花:第1部, URL: https://cdn13.yzzy-tv-cdn.com/20230322/18321_a967b574/index.m3u8$订阅源, Date: None, Delay: 1424 ms, Speed: 0.00 M/s, Resolution: None
Name: 电影:辣警狂花:第2部, URL: https://cdn15.yzzy-tv-cdn.com/20230326/4049_1b286d2c/index.m3u8$订阅源, Date: None, Delay: 1010 ms, Speed: 0.00 M/s, Resolution: None
Name: 电影:辣警狂花:第3部, URL: https://cdn15.yzzy-tv-cdn.com/20230329/4852_2724c586/index.m3u8$订阅源, Date: None, Delay: 1010 ms, Speed: 0.00 M/s, Resolution: None
Name: 电影:流浪地球2, URL: https://cdn10.yzzy-tv-cdn.com/20230124/23895_527527bc/index.m3u8$订阅源, Date: None, Delay: 1010 ms, Speed: 0.00 M/s, Resolution: None
Name: 卖拐, URL: https://vd3.bdstatic.com/mda-mdgia7vnkscvxh6d/v1-hknm/hd/mda-mdgia7vnkscvxh6d.mp4?pd=19&vt=1$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 钟点工, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 赵本山小品128分钟, URL: https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 有钱了, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c4mruerc77ua2hethfig&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 小草, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f580000bqvq5p2kgg1hr4fgtkng&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 办班, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f830000bqvq3vcssiod1f1acv10&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 年前年后, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f250000br00c6t03hnekstiv2rg&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 卖梨, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f850000bqvq43ueankk4sopbea0&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 城市打工妹, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fb00000br0007k2v0nbugkvpqc0&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 如此竞争, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fe60000br000frls1kbc9rjapeg&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 儿子大了, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 同学会, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 拜年, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c83hhi3c77u01a8d7hp0&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 送水, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c6maam3c77u27tbr0bm0&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 辽宁小品, URL: http://epg.112114.xyz/douyu/9322175$订阅源, Date: None, Delay: 210 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 岳云鹏相声给我个机会, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fab0000buf8p6s0srttfb9ulotg&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 孔云龙扒马褂, URL: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c7la4l3c77u5vs0abgs0&ratio=720p&line=0$订阅源, Date: None, Delay: 294 ms, Speed: 1.64 M/s, Resolution: 1066x720
Name: 经典小品[1920x1080], URL: http://epg.112114.xyz/douyu/9067836$订阅源, Date: None, Delay: 210 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 相声小品[960x540], URL: http://epg.112114.xyz/douyu/9286868$订阅源, Date: None, Delay: 210 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: yy小品, URL: http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354931503$订阅源, Date: None, Delay: 75 ms, Speed: 0.02 M/s, Resolution: None
Name: yy小品2, URL: http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382741642$订阅源, Date: None, Delay: 75 ms, Speed: 0.02 M/s, Resolution: None
Name: yy小品3, URL: http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936198$订阅源, Date: None, Delay: 75 ms, Speed: 0.02 M/s, Resolution: None
Name: 春晚1983, URL: https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 春晚1984, URL: http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4$订阅源, Date: None, Delay: 13 ms, Speed: 27.44 M/s, Resolution: 768x576
Name: 春晚1985, URL: http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4$订阅源, Date: None, Delay: 13 ms, Speed: 27.44 M/s, Resolution: 768x576
Name: 春晚1986, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1987, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1988, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1989, URL: http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4$订阅源, Date: None, Delay: 13 ms, Speed: 27.44 M/s, Resolution: 768x576
Name: 春晚1991, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1992, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1993, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1994, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1995, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1997, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1998, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚1999, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2000, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2001, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2002, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2004, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2005, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2006, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2007, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2008, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2009, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2014, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2019, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2020, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8$订阅源, Date: None, Delay: 20 ms, Speed: 112.89 M/s, Resolution: 1280x720
Name: 春晚2020, URL: http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4$订阅源, Date: None, Delay: 13 ms, Speed: 27.44 M/s, Resolution: 768x576
Name: 春晚2021, URL: http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4$订阅源, Date: None, Delay: 13 ms, Speed: 27.44 M/s, Resolution: 768x576
Name: 春晚2022, URL: http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4$订阅源, Date: None, Delay: 13 ms, Speed: 27.44 M/s, Resolution: 768x576
Name: 新歌来了《点燃一根烟》《雪花寄相思》优美歌声值得珍藏, URL: https://vd4.bdstatic.com/mda-ndh6iph1cjnpbx5v/1080p/cae_h264_delogo/1650258726083919516/mda-ndh6iph1cjnpbx5v.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 新歌推荐《今生的唯一》《今夜的雨是谁的眼泪》相当好听, URL: https://vd2.bdstatic.com/mda-ndg6psg9zd12ihzs/1080p/cae_h264_delogo/1650236539803095703/mda-ndg6psg9zd12ihzs.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 新歌推荐《梦中想着你》《惜别的海岸》好听醉人, URL: https://vd2.bdstatic.com/mda-ndg53jbq7si8hftd/1080p/cae_h264_delogo/1650167662040039831/mda-ndg53jbq7si8hftd.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 劲爆老歌《怎么可以如此冷血》《三生石下》嗓音诱人好听, URL: https://vd3.bdstatic.com/mda-ndf2u3wszraxbrb1/1080p/cae_h264_delogo/1650080654173526692/mda-ndf2u3wszraxbrb1.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 思念情歌《我是真的好爱你》《永远放你在心底》百听不厌, URL: https://vd3.bdstatic.com/mda-ndea5au6knwizprv/1080p/cae_h264_delogo/1650064725615866173/mda-ndea5au6knwizprv.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 新歌民谣《你永远不懂我》《相思红尘风雨泪》旋律勾心听醉了, URL: https://vd4.bdstatic.com/mda-nde99317atc0wvb4/1080p/cae_h264_delogo/1650005226356038552/mda-nde99317atc0wvb4.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: DJ民谣《九九女儿红》《山谷里的思念》歌声甜美充满情谊, URL: https://vd3.bdstatic.com/mda-ndd4qgav5a5wgz3v/1080p/cae_h264_delogo/1649975378394592861/mda-ndd4qgav5a5wgz3v.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 戳心民谣《草原情哥哥》《一壶老酒》动人旋律听醉人, URL: https://vd4.bdstatic.com/mda-ndd3dfth86fye3tv/1080p/cae_h264_delogo/1649903743828562113/mda-ndd3dfth86fye3tv.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 歌曲《等风等雨不如等你》《人生匆匆有几何》《想你时候问月亮》, URL: https://vd2.bdstatic.com/mda-ndc5crm9gba2yph5/1080p/cae_h264_delogo/1649823066739772202/mda-ndc5crm9gba2yph5.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 舒适歌曲3首《舞女》《泛水荷塘》《叹这一生》就是听不够, URL: https://vd2.bdstatic.com/mda-ndb4qj7zj31uw8kq/1080p/cae_h264_delogo/1649810230042185158/mda-ndb4qj7zj31uw8kq.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 经典歌曲《许你一世情缘》《为你一生去守候》, URL: https://vd2.bdstatic.com/mda-ndafz4xaqsmvrcse/1080p/cae_h264_delogo/1649676821854920299/mda-ndafz4xaqsmvrcse.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 甜蜜歌曲送上《来生再去拥抱你》《动了心的人无解药》就是好听, URL: https://vd3.bdstatic.com/mda-nda6siumgkhu1m6b/1080p/cae_h264_delogo/1649653441198799736/mda-nda6siumgkhu1m6b.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 思念情歌民谣《等你等了那么久》《想让雨滴问问你》, URL: https://vd4.bdstatic.com/mda-nda3uu9cm73hfc9q/1080p/cae_h264_delogo/1649646197104551642/mda-nda3uu9cm73hfc9q.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 醉心情歌《敖包相会》《错过了你的温柔》, URL: https://vd4.bdstatic.com/mda-nd946wyrkeudkmei/720p/h264_delogo/1649559644113230475/mda-nd946wyrkeudkmei.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 思念民谣《不要走》《甘心情愿爱着你》醉人又好听, URL: https://vd2.bdstatic.com/mda-nd92i0qzmiim7ubz/1080p/cae_h264_delogo/1649555779262789240/mda-nd92i0qzmiim7ubz.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 3首经典老歌《错过了缘分错过了你》《我只在乎你》《敖包相会》, URL: https://vd2.bdstatic.com/mda-pbhf39knt4bfkpzd/1080p/cae_h264/1676717566151099732/mda-pbhf39knt4bfkpzd.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 歌曲《怎么可以如此冷血》《尝够了相思苦》《如果你把我灌醉》, URL: https://vd3.bdstatic.com/mda-pbg5y21z0h1hd2rg/1080p/cae_h264/1676608163622781421/mda-pbg5y21z0h1hd2rg.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 民谣《热情的沙漠》《鬼迷心窍》《与你无关》《做回高傲的自己》, URL: https://vd2.bdstatic.com/mda-pbg468ytgu89qv8d/1080p/cae_h264/1676604708196538289/mda-pbg468ytgu89qv8d.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 民谣情歌《错过了缘分错过了你》《哥哥听我说》《我只在乎你》, URL: https://vd4.bdstatic.com/mda-pbf8btzi0jfvyuv2/1080p/cae_h264/1676542087779453844/mda-pbf8btzi0jfvyuv2.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 2首老歌新唱《一场游戏一场梦》《情非得已》旋律优美 听哭了, URL: https://vd2.bdstatic.com/mda-pbe5nfs2ix6jfhxx/1080p/cae_h264/1676452316224528142/mda-pbe5nfs2ix6jfhxx.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 情歌《没有情人的情人节》《特别的爱给特别的你》送给爱情中的你, URL: https://vd3.bdstatic.com/mda-pbe385gu2e4k5his/1080p/cae_h264/1676428127743973326/mda-pbe385gu2e4k5his.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 民谣情歌推荐《如果不是相信你》《下辈子不一定遇见》越听越爱听, URL: https://vd2.bdstatic.com/mda-pbd4e4c3x59jv7h4/1080p/cae_h264/1676366230849274701/mda-pbd4e4c3x59jv7h4.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 2首情歌上线《你会爱我到什么时候》《原来你也在这里》人美歌甜, URL: https://vd4.bdstatic.com/mda-pbd22n0188c5yj08/1080p/cae_h264/1676340893354786038/mda-pbd22n0188c5yj08.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 2首经典情歌《我的真心你是否清楚》《爱随浪花飘去远方》听美了, URL: https://vd3.bdstatic.com/mda-pbc6gcz5rmedqjy4/1080p/cae_h264/1676263834591476458/mda-pbc6gcz5rmedqjy4.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 《想把你挽留》《我愿陪在你左右》《无人与我》爱的路上千万里, URL: https://vd3.bdstatic.com/mda-pbc4ayf2kwakvq50/1080p/cae_h264/1676260857326391476/mda-pbc4ayf2kwakvq50.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 《真心变成了谎言》《今生我愿陪伴你》《你不在乎我何必留恋》, URL: https://vd2.bdstatic.com/mda-pbb68xmc3y91fqwe/1080p/cae_h264/1676193074260630439/mda-pbb68xmc3y91fqwe.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 《听说》《今夜的雨是谁的眼泪》&lt;判了无期的情缘&gt;总以为来日方长, URL: https://vd4.bdstatic.com/mda-pbbbsdwwwnt2v28s/1080p/cae_h264/1676192104989567834/mda-pbbbsdwwwnt2v28s.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 《醉人的相遇》《潮湿的心》《痴心是我犯的错》《让爱回到陌生》, URL: https://vd2.bdstatic.com/mda-pba56da0f0qyi002/1080p/cae_h264/1676111747839603526/mda-pba56da0f0qyi002.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 《把生活谱成幸福的歌》《梦中的村落》温柔的女声 越听越爱听, URL: https://vd2.bdstatic.com/mda-pba3q5wibbw2r718/1080p/cae_h264/1676085274311430226/mda-pba3q5wibbw2r718.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 《为何爱总让人心碎》《自从那天遇见你》优美歌声听一遍就爱上, URL: https://vd2.bdstatic.com/mda-pa253kbaz3mt3kjv/1080p/cae_h264/1672830953466533834/mda-pa253kbaz3mt3kjv.mp4DJ情歌6首,https://vdse.bdstatic.com//c9e449d2db0a3fa5f6a8afafbc43fbdc.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.88 M/s, Resolution: 1280x720
Name: 抖音热歌《大风吹+夜夜夜漫长》, URL: https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 《哑巴新娘...》, URL: https://vdse.bdstatic.com//1a3fdd4def6feeef6a49f4c2bfd9fec2.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 女生版DJ洗脑神曲, URL: https://vdse.bdstatic.com//6d2f84ad5762c818efd8dc210d8743c6.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 韩国女团dj, URL: https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 六首伤感DJ舞曲《为爱受尽相思罪》《爱过了头心伤透》, URL: https://vdse.bdstatic.com//f27d59d8b75915e122f53c173e27a32e.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 车载DJ舞曲《大风吹》《浪子闲话》《玛尼情歌》《沙漠骆驼》, URL: https://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 七首DJ情歌《拈花一笑》《对面的小姐姐》《想你了小哥哥》等, URL: https://vdse.bdstatic.com//ed10354ac1acc37c9922074fd88d3697.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》, URL: https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 车震视频2, URL: https://vd4.bdstatic.com/mda-mkp41tr6gmkgjjxm/sc/cae_h264/1637725035882295978/mda-mkp41tr6gmkgjjxm.mp4$订阅源, Date: None, Delay: 18 ms, Speed: 0.70 M/s, Resolution: 1280x720
Name: 舞曲视频3, URL: https://vd3.bdstatic.com/mda-mkmee6e6z4rq6zy7/sc/cae_h264/1637580756649466839/mda-mkmee6e6z4rq6zy7.mp4$订阅源, Date: None, Delay: 19 ms, Speed: 1.09 M/s, Resolution: 852x480
Name: 好歌分享《精选6首伤感DJ舞曲》HD, URL: https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 2021爆红《6首女生版伤感DJ》HD, URL: https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 美人热舞洗脑DJ舞曲HD, URL: https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 情歌DJ《怎么可以如此冷血》《为爱受尽相思罪》HD, URL: https://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: DJ劲爆舞曲《在我心里有个你》《东南西北风》《一万个对不起》等HD, URL: https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇》HD, URL: https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: 动听DJ情歌《红颜知己》《今夜为你醉》《别忘了我在等你》等HD, URL: https://vdse.bdstatic.com//92d49c2aebc0bbbe08149b8e08e4a443.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
Name: DJ伤感好听《红颜知己》《事与愿违》《缘分相遇》《知情念歌》HD, URL: https://vdse.bdstatic.com//1a7b05ab4eab2d68a679e442f4d80fab.mp4$订阅源, Date: None, Delay: 933 ms, Speed: 0.35 M/s, Resolution: 448x336
